rank,citedby,docsource,url,title
539,1912,Central Government Act,https://indiankanoon.org/doc/1456410/,"Section 63 in The Indian Evidence Act, 1872"
540,1910,Central Government Act,https://indiankanoon.org/doc/152603276/,"Section 13 in The Securitisation and Reconstruction of Financial Assets and Enforcement of Security Interest Act, 2002"
541,1910,Central Government Act,https://indiankanoon.org/doc/1318767/,"Section 67 in The Information Technology Act, 2000"
542,1902,Central Government Act,https://indiankanoon.org/doc/734195/,Section 269 in The Indian Penal Code
543,1899,Central Government Act,https://indiankanoon.org/doc/1553945/,"Section 274 in The Income- Tax Act,   1995"
544,1899,Central Government Act,https://indiankanoon.org/doc/1007660/,"Section 5 in The Code Of Criminal Procedure,   1973"
545,1897,Central Government Act,https://indiankanoon.org/doc/387768/,"Section 26 in The Indian Evidence Act, 1872"
546,1886,Central Government Act,https://indiankanoon.org/doc/857209/,Section 153 in The Indian Penal Code
547,1881,Central Government Act,https://indiankanoon.org/doc/1920937/,"Section 2 in The Transfer of Property Act, 1882"
548,1879,Central Government Act,https://indiankanoon.org/doc/1280620/,Section 378 in The Indian Penal Code
549,1877,Central Government Act,https://indiankanoon.org/doc/645946/,"Section 67 in The Income- Tax Act,   1995"
550,1869,Central Government Act,https://indiankanoon.org/doc/1904729/,"Section 10A in The Income- Tax Act,   1995"
551,1866,Central Government Act,https://indiankanoon.org/doc/1255223/,Section 507 in The Indian Penal Code
552,1864,Central Government Act,https://indiankanoon.org/doc/589866/,Section 343 in The Indian Penal Code
553,1863,Central Government Act,https://indiankanoon.org/doc/1663045/,"Section 8 in The Code Of Criminal Procedure,   1973"
554,1861,Central Government Act,https://indiankanoon.org/doc/814524/,Section 196 in The Indian Penal Code
555,1858,Central Government Act,https://indiankanoon.org/doc/935721/,"Section 27A in The Narcotic Drugs and Psychotropic Substances Act, 1985"
556,1858,Central Government Act,https://indiankanoon.org/doc/378671/,"Section 447 in The Code Of Criminal Procedure,   1973"
557,1856,Central Government Act,https://indiankanoon.org/doc/1166255/,"Section 19 in The Land Acquisition Act, 1894"
558,1851,Central Government Act,https://indiankanoon.org/doc/789170/,"Section 35 in The Income- Tax Act,   1995"
559,1850,Central Government Act,https://indiankanoon.org/doc/279174/,"Section 157 in The Code Of Criminal Procedure,   1973"
560,1840,Central Government Act,https://indiankanoon.org/doc/1436285/,"Section 41 in The Specific Relief Act, 1963"
561,1839,Central Government Act,https://indiankanoon.org/doc/146869/,"Section 397 in The Companies Act,   1956"
562,1834,Central Government Act,https://indiankanoon.org/doc/1865807/,Section 216 in The Indian Penal Code
563,1834,Central Government Act,https://indiankanoon.org/doc/1773715/,"Section 6 in The Specific Relief Act, 1963"
564,1828,Central Government Act,https://indiankanoon.org/doc/128272712/,"Section 7 in the Court-fees Act, 1870"
565,1824,Central Government Act,https://indiankanoon.org/doc/641228/,"Section 11 in The Right To Information Act, 2005"
566,1822,Central Government Act,https://indiankanoon.org/doc/1968317/,"Section 8 in The Hindu Succession Act, 1956"
567,1821,Central Government Act,https://indiankanoon.org/doc/1323112/,"Section 95 in The Motor Vehicles Act, 1988"
568,1817,Central Government Act,https://indiankanoon.org/doc/1780194/,"Section 4 in the Competition Act, 2002"
569,1815,Central Government Act,https://indiankanoon.org/doc/1245435/,"Section 205 in The Code Of Criminal Procedure,   1973"
570,1815,Central Government Act,https://indiankanoon.org/doc/1228992/,"Section 151 in The Code Of Criminal Procedure,   1973"
571,1805,Central Government Act,https://indiankanoon.org/doc/294349/,"Section 113A in The Indian Evidence Act, 1872"
572,1799,Central Government Act,https://indiankanoon.org/doc/1230184/,Section 456 in The Indian Penal Code
573,1798,Central Government Act,https://indiankanoon.org/doc/176042882/,"Section 35 in The Indian Stamp Act, 1899"
574,1792,Central Government Act,https://indiankanoon.org/doc/1252503/,Section 489 in The Indian Penal Code
575,1786,Central Government Act,https://indiankanoon.org/doc/536284/,"Section 34 in THE ARBITRATION AND CONCILIATION ACT, 1996"
576,1781,Central Government Act,https://indiankanoon.org/doc/1330413/,"Section 3 in The Companies Act,   1956"
577,1780,Central Government Act,https://indiankanoon.org/doc/642316/,"Section 12 in The Prevention of Corruption Act, 1988"
578,1780,Central Government Act,https://indiankanoon.org/doc/45931968/,"Section 13 in the Central Excise Act, 1944"
579,1776,Central Government Act,https://indiankanoon.org/doc/949418/,"Section 155 in The Code Of Criminal Procedure,   1973"
580,1776,Central Government Act,https://indiankanoon.org/doc/1418518/,"Section 158BC in The Income- Tax Act,   1995"
581,1776,Central Government Act,https://indiankanoon.org/doc/1195854/,"Section 4 in The Mines Act, 1952"
582,1774,Central Government Act,https://indiankanoon.org/doc/1665174/,Article 58 in The Constitution Of India   1949
583,1770,Central Government Act,https://indiankanoon.org/doc/1317008/,"Section 24A in the Consumer Protection Act, 1986"
584,1769,Central Government Act,https://indiankanoon.org/doc/440814/,"Section 28 in the Customs Act, 1962"
585,1760,Central Government Act,https://indiankanoon.org/doc/157412304/,"Section 3 in The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
586,1760,Central Government Act,https://indiankanoon.org/doc/740483/,"Section 3 in The Land Acquisition Act, 1894"
587,1753,Central Government Act,https://indiankanoon.org/doc/1032616/,"Section 276 in The Indian Succession Act, 1925"
588,1753,Central Government Act,https://indiankanoon.org/doc/1005555/,"Section 20 in The Prevention of Corruption Act, 1988"
589,1750,Central Government Act,https://indiankanoon.org/doc/248374/,"Section 234C in The Income- Tax Act,   1995"
590,1748,Central Government Act,https://indiankanoon.org/doc/1767825/,"Section 24 in The Right To Information Act, 2005"
591,1742,Central Government Act,https://indiankanoon.org/doc/10691/,Article 113 in The Constitution Of India   1949
592,1739,Central Government Act,https://indiankanoon.org/doc/27875011/,"Section 2 in The Prevention of Food Adulteration Act, 1954"
593,1734,Central Government Act,https://indiankanoon.org/doc/1509588/,"Section 16 in The Income- Tax Act,   1995"
594,1725,Central Government Act,https://indiankanoon.org/doc/1329583/,"Section 195 in The Income- Tax Act,   1995"
595,1721,Central Government Act,https://indiankanoon.org/doc/1052367/,Section 21 in The Indian Penal Code
596,1714,Central Government Act,https://indiankanoon.org/doc/1498132/,"Section 409 in The Code Of Criminal Procedure,   1973"
597,1711,Central Government Act,https://indiankanoon.org/doc/1991013/,Section 470 in The Indian Penal Code
598,1708,Central Government Act,https://indiankanoon.org/doc/1896487/,Section 207 in The Indian Penal Code
599,1704,Central Government Act,https://indiankanoon.org/doc/1062869/,Section 155 in The Indian Penal Code
600,1704,Central Government Act,https://indiankanoon.org/doc/734786/,"Section 134 in The Motor Vehicles Act, 1988"
601,1698,Central Government Act,https://indiankanoon.org/doc/1375684/,"Section 19 in The Limitation Act, 1963"
602,1694,Central Government Act,https://indiankanoon.org/doc/649216/,Section 473 in The Indian Penal Code
603,1688,Central Government Act,https://indiankanoon.org/doc/948147/,"Section 12 in The Land Acquisition Act, 1894"
604,1677,Central Government Act,https://indiankanoon.org/doc/1164731/,Section 270 in The Indian Penal Code
605,1676,Central Government Act,https://indiankanoon.org/doc/339747/,"Section 73 in The Indian Contract Act, 1872"
606,1674,Central Government Act,https://indiankanoon.org/doc/1783355/,"Section 9 in The Wild Life (Protection) Act, 1972"
607,1674,Central Government Act,https://indiankanoon.org/doc/1486104/,"Section 40 in The Income- Tax Act,   1995"
608,1672,Central Government Act,https://indiankanoon.org/doc/1162540/,Section 283 in The Indian Penal Code
609,1668,Central Government Act,https://indiankanoon.org/doc/138755618/,"Section 145 in The Negotiable Instruments Act, 1881"
610,1667,Central Government Act,https://indiankanoon.org/doc/74970700/,"Section 158 in The Motor Vehicles Act, 1988"
611,1666,Central Government Act,https://indiankanoon.org/doc/755395/,"Section 360 in The Code Of Criminal Procedure,   1973"
612,1663,Central Government Act,https://indiankanoon.org/doc/770661/,"Section 436 in The Code Of Criminal Procedure,   1973"
613,1657,Central Government Act,https://indiankanoon.org/doc/1542339/,"Section 12 in The Juvenile Justice (Care and Protection of Children) Act, 2000"
614,1657,Central Government Act,https://indiankanoon.org/doc/1030207/,"Section 54 in The Income- Tax Act,   1995"
615,1656,Central Government Act,https://indiankanoon.org/doc/1286256/,"Section 36 in The Arbitration Act,   1940"
616,1655,Central Government Act,https://indiankanoon.org/doc/1009979/,"Section 317 in The Code Of Criminal Procedure,   1973"
617,1653,Central Government Act,https://indiankanoon.org/doc/738672/,"Section 2 in The Arbitration Act,   1940"
618,1650,Central Government Act,https://indiankanoon.org/doc/546849/,"Section 2 in The Finance Act,   1996"
619,1646,Central Government Act,https://indiankanoon.org/doc/280790/,"Section 398 in The Companies Act,   1956"
620,1645,Central Government Act,https://indiankanoon.org/doc/31217/,"Section 11 in The Industrial Disputes Act,   1947"
621,1643,Central Government Act,https://indiankanoon.org/doc/172962030/,"Section 6 in The Immoral Traffic (Prevention) Act, 1956"
622,1642,Central Government Act,https://indiankanoon.org/doc/1834702/,"Section 138 in The Code Of Criminal Procedure,   1973"
623,1640,Central Government Act,https://indiankanoon.org/doc/1501595/,Section 309 in The Indian Penal Code
624,1632,Central Government Act,https://indiankanoon.org/doc/1074995/,"Section 353 in The Code Of Criminal Procedure,   1973"
625,1628,Central Government Act,https://indiankanoon.org/doc/47944/,"Section 24 in The Income- Tax Act,   1995"
626,1627,Central Government Act,https://indiankanoon.org/doc/1091250/,"Section 5 in The Arbitration Act,   1940"
627,1618,Central Government Act,https://indiankanoon.org/doc/139656816/,"Section 7 in The Immoral Traffic (Prevention) Act, 1956"
628,1616,Central Government Act,https://indiankanoon.org/doc/76802/,"Section 34 in The Indian Electricity Act, 1910"
629,1614,Central Government Act,https://indiankanoon.org/doc/192696/,"Section 103 in The Indian Evidence Act, 1872"
630,1614,Central Government Act,https://indiankanoon.org/doc/530949/,Section 373 in The Indian Penal Code
631,1612,Central Government Act,https://indiankanoon.org/doc/11461/,"Section 109 in The Code Of Criminal Procedure,   1973"
632,1604,Central Government Act,https://indiankanoon.org/doc/616856/,"Section 5 in The Prevention of Corruption Act, 1988"
633,1599,Central Government Act,https://indiankanoon.org/doc/1568411/,"Section 245 in The Code Of Criminal Procedure,   1973"
634,1595,Central Government Act,https://indiankanoon.org/doc/726238/,"Section 201 in The Income- Tax Act,   1995"
635,1592,Central Government Act,https://indiankanoon.org/doc/1883337/,"Section 6 in The Hindu Succession Act, 1956"
636,1587,Central Government Act,https://indiankanoon.org/doc/1265271/,"Section 12 in The Arbitration Act,   1940"
637,1583,Central Government Act,https://indiankanoon.org/doc/1841764/,"Section 11 in THE ARBITRATION AND CONCILIATION ACT, 1996"
638,1583,Central Government Act,https://indiankanoon.org/doc/363765/,"Section 27 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
639,1576,Central Government Act,https://indiankanoon.org/doc/1324577/,Section 367 in The Indian Penal Code
640,1575,Central Government Act,https://indiankanoon.org/doc/887242/,Article 54 in The Constitution Of India   1949
641,1571,Central Government Act,https://indiankanoon.org/doc/276703/,Section 190 in The Indian Penal Code
642,1566,Central Government Act,https://indiankanoon.org/doc/1493299/,"Section 394 in The Code Of Criminal Procedure,   1973"
643,1565,Central Government Act,https://indiankanoon.org/doc/452231/,Article 243 in The Constitution Of India   1949
644,1564,Central Government Act,https://indiankanoon.org/doc/1235626/,"Section 4 in The Code Of Criminal Procedure (Amendment) Act,   2005"
645,1562,Central Government Act,https://indiankanoon.org/doc/506042/,"Section 393 in The Companies Act,   1956"
646,1561,Central Government Act,https://indiankanoon.org/doc/690321/,"Section 304 in The Code Of Criminal Procedure,   1973"
647,1561,Central Government Act,https://indiankanoon.org/doc/1670053/,"Section 33 in The Income- Tax Act,   1995"
648,1558,Central Government Act,https://indiankanoon.org/doc/733974/,"Section 8 in The Prevention of Corruption Act, 1988"
649,1557,Central Government Act,https://indiankanoon.org/doc/1693670/,"Section 53 in The Transfer of Property Act, 1882"
650,1536,Central Government Act,https://indiankanoon.org/doc/1143279/,"Section 58 in The Indian Evidence Act, 1872"
651,1531,Central Government Act,https://indiankanoon.org/doc/922514/,"Section 29 in The State Financial Corporations Act, 1951"
652,1530,Central Government Act,https://indiankanoon.org/doc/838383/,"Section 134 in The Indian Evidence Act, 1872"
653,1529,Central Government Act,https://indiankanoon.org/doc/1476304/,"Section 25H in The Industrial Disputes Act,   1947"
654,1526,Central Government Act,https://indiankanoon.org/doc/742973/,"Section 10 in The Land Acquisition Act, 1894"
655,1516,Central Government Act,https://indiankanoon.org/doc/108840159/,"Section 23 in The Railway Claims Tribunal Act, 1987"
656,1514,Central Government Act,https://indiankanoon.org/doc/967059/,"Section 24 in The Indian Evidence Act, 1872"
657,1507,Central Government Act,https://indiankanoon.org/doc/19163/,"Section 232 in The Code Of Criminal Procedure,   1973"
658,1505,Central Government Act,https://indiankanoon.org/doc/358020/,Article 166 in The Constitution Of India   1949
659,1499,Central Government Act,https://indiankanoon.org/doc/1025846/,"Section 28 in The Hindu Marriage Act, 1955"
660,1497,Central Government Act,https://indiankanoon.org/doc/1731569/,Section 197 in The Indian Penal Code
661,1495,Central Government Act,https://indiankanoon.org/doc/1956509/,"Section 44AB in The Income- Tax Act,   1995"
662,1495,Central Government Act,https://indiankanoon.org/doc/1799967/,Article 144 in The Constitution Of India   1949
663,1485,Central Government Act,https://indiankanoon.org/doc/466785/,"Section 256 in The Code Of Criminal Procedure,   1973"
664,1482,Central Government Act,https://indiankanoon.org/doc/1941714/,"Section 74 in The Indian Contract Act, 1872"
665,1481,Central Government Act,https://indiankanoon.org/doc/365858/,"Section 33A in The Industrial Disputes Act,   1947"
666,1480,Central Government Act,https://indiankanoon.org/doc/1613691/,"Section 235 in The Companies Act,   1956"
667,1480,Central Government Act,https://indiankanoon.org/doc/75854329/,"Section 1 in the Central Excise Act, 1944"
668,1477,Central Government Act,https://indiankanoon.org/doc/618603/,"Section 250 in The Income- Tax Act,   1995"
669,1477,Central Government Act,https://indiankanoon.org/doc/648213/,"Section 102 in The Code Of Criminal Procedure,   1973"
670,1473,Central Government Act,https://indiankanoon.org/doc/564083/,"Section 80J in The Income- Tax Act,   1995"
671,1466,Central Government Act,https://indiankanoon.org/doc/1802277/,"Section 264 in The Income- Tax Act,   1995"
672,1460,Central Government Act,https://indiankanoon.org/doc/5353/,"Section 14 in The Foreigners Act, 1946"
673,1457,Central Government Act,https://indiankanoon.org/doc/561735/,"Section 133 in The Motor Vehicles Act, 1988"
674,1456,Central Government Act,https://indiankanoon.org/doc/631708/,Article 25 in The Constitution Of India   1949
675,1455,Central Government Act,https://indiankanoon.org/doc/986493/,Section 218 in The Indian Penal Code
676,1452,Central Government Act,https://indiankanoon.org/doc/193679715/,"Section 35 in the Central Excise Act, 1944"
677,1451,Central Government Act,https://indiankanoon.org/doc/114174486/,"Section 4 in The Prevention of Damage to Public Property Act, 1984"
678,1450,Central Government Act,https://indiankanoon.org/doc/1230543/,"Section 5 in The Companies Act,   1956"
679,1445,Central Government Act,https://indiankanoon.org/doc/103867614/,"Section 177 in The Motor Vehicles Act, 1988"
680,1440,Central Government Act,https://indiankanoon.org/doc/541406/,Section 30 in Arms Act
681,1439,Central Government Act,https://indiankanoon.org/doc/1235465/,"Section 14 in The Hindu Succession Act, 1956"
682,1438,Central Government Act,https://indiankanoon.org/doc/583891/,"Section 10 in the Contempt of Courts Act, 1971"
683,1438,Central Government Act,https://indiankanoon.org/doc/1752792/,"Section 67 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
684,1430,Central Government Act,https://indiankanoon.org/doc/570574/,Section 166 in The Indian Penal Code
685,1426,Central Government Act,https://indiankanoon.org/doc/759209/,"Section 33C in The Industrial Disputes Act,   1947"
686,1424,Central Government Act,https://indiankanoon.org/doc/1882318/,"Section 31 in The Arbitration Act,   1940"
687,1423,Central Government Act,https://indiankanoon.org/doc/109772/,"Section 125 in the Customs Act, 1962"
688,1422,Central Government Act,https://indiankanoon.org/doc/1363838/,"Section 55 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
689,1418,Central Government Act,https://indiankanoon.org/doc/1224074/,"Section 28 in The Indian Contract Act, 1872"
690,1416,Central Government Act,https://indiankanoon.org/doc/1816198/,"Section 3 in the Central Sales Tax Act, 1956"
691,1415,Central Government Act,https://indiankanoon.org/doc/1637773/,Section 315 in The Indian Penal Code
692,1413,Central Government Act,https://indiankanoon.org/doc/786750/,Section 121 in The Indian Penal Code
693,1413,Central Government Act,https://indiankanoon.org/doc/1601096/,Section 5 in Arms Act
694,1413,Central Government Act,https://indiankanoon.org/doc/1570927/,"Section 12 in The Industrial Disputes Act,   1947"
695,1412,Central Government Act,https://indiankanoon.org/doc/394567/,"Section 43 in The Income- Tax Act,   1995"
696,1410,Central Government Act,https://indiankanoon.org/doc/256155/,"Section 5 in the Central Sales Tax Act, 1956"
697,1407,Central Government Act,https://indiankanoon.org/doc/581289/,"Section 56 in The Income- Tax Act,   1995"
698,1396,Central Government Act,https://indiankanoon.org/doc/1728663/,Section 285 in The Indian Penal Code
699,1396,Central Government Act,https://indiankanoon.org/doc/181589/,"Section 399 in The Code Of Criminal Procedure,   1973"
700,1395,Central Government Act,https://indiankanoon.org/doc/1543897/,"Section 41 in The Income- Tax Act,   1995"
701,1394,Central Government Act,https://indiankanoon.org/doc/485875/,"Section 20 in The Protection of Women from Domestic Violence Act, 2005"
702,1394,Central Government Act,https://indiankanoon.org/doc/1291350/,"Section 21 in The Administrative Tribunals Act, 1985"
703,1390,Central Government Act,https://indiankanoon.org/doc/460525/,"Section 48 in The Land Acquisition Act, 1894"
704,1387,Central Government Act,https://indiankanoon.org/doc/1581703/,"Section 260 in The Income- Tax Act,   1995"
705,1385,Central Government Act,https://indiankanoon.org/doc/691208/,Article 8 in The Constitution Of India   1949
706,1382,Central Government Act,https://indiankanoon.org/doc/86602/,"Section 21 in the Consumer Protection Act, 1986"
707,1381,Central Government Act,https://indiankanoon.org/doc/1193950/,"Section 146 in The Code Of Criminal Procedure,   1973"
708,1378,Central Government Act,https://indiankanoon.org/doc/974069/,Section 177 in The Indian Penal Code
709,1376,Central Government Act,https://indiankanoon.org/doc/1360825/,"Section 2 in The Insurance (Amendment) Act,   2002"
710,1376,Central Government Act,https://indiankanoon.org/doc/1145599/,"Section 193 in The Code Of Criminal Procedure,   1973"
711,1375,Central Government Act,https://indiankanoon.org/doc/1356222/,"Section 448 in The Code Of Criminal Procedure,   1973"
712,1374,Central Government Act,https://indiankanoon.org/doc/677281/,"Section 31 in The Income- Tax Act,   1995"
713,1374,Central Government Act,https://indiankanoon.org/doc/1130386/,"Section 19 in The Protection of Women from Domestic Violence Act, 2005"
714,1372,Central Government Act,https://indiankanoon.org/doc/1493194/,"Section 25 in The Right To Information Act, 2005"
715,1371,Central Government Act,https://indiankanoon.org/doc/739296/,Section 199 in The Indian Penal Code
716,1369,Central Government Act,https://indiankanoon.org/doc/1459475/,Section 374 in The Indian Penal Code
717,1364,Central Government Act,https://indiankanoon.org/doc/42762185/,"Section 146 in The Motor Vehicles Act, 1988"
718,1361,Central Government Act,https://indiankanoon.org/doc/1860699/,"Section 18 in The Protection of Women from Domestic Violence Act, 2005"
719,1361,Central Government Act,https://indiankanoon.org/doc/1153878/,"Section 3 in the Competition Act, 2002"
720,1355,Central Government Act,https://indiankanoon.org/doc/294137/,Article 366 in The Constitution Of India   1949
721,1354,Central Government Act,https://indiankanoon.org/doc/127781/,"Section 12 in The Right To Information Act, 2005"
722,1353,Central Government Act,https://indiankanoon.org/doc/869435/,"Section 10B in The Income- Tax Act,   1995"
723,1352,Central Government Act,https://indiankanoon.org/doc/1542085/,Section 141 in The Indian Penal Code
724,1350,Central Government Act,https://indiankanoon.org/doc/368948/,"Section 12 in The Hindu Marriage Act, 1955"
725,1348,Central Government Act,https://indiankanoon.org/doc/1977503/,"Section 13 in the Consumer Protection Act, 1986"
726,1348,Central Government Act,https://indiankanoon.org/doc/291822/,"Section 110 in The Code Of Criminal Procedure,   1973"
727,1345,Central Government Act,https://indiankanoon.org/doc/341288/,Section 404 in The Indian Penal Code
728,1344,Central Government Act,https://indiankanoon.org/doc/1445793/,"Section 2 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
729,1342,Central Government Act,https://indiankanoon.org/doc/769768/,"Section 24 in The Limitation Act, 1963"
730,1339,Central Government Act,https://indiankanoon.org/doc/45362031/,"Section 143 in The Negotiable Instruments Act, 1881"
731,1339,Central Government Act,https://indiankanoon.org/doc/470297/,Section 227 in The Indian Penal Code
732,1327,Central Government Act,https://indiankanoon.org/doc/331372/,"Section 2 in The Land Acquisition Act, 1894"
733,1326,Central Government Act,https://indiankanoon.org/doc/1879190/,"Section 108 in The Transfer of Property Act, 1882"
734,1326,Central Government Act,https://indiankanoon.org/doc/5661/,"Section 80P in The Income- Tax Act,   1995"
735,1325,Central Government Act,https://indiankanoon.org/doc/53181972/,"Section 21 in The Mines and Minerals (Development and Regulation) Act, 1957"
736,1324,Central Government Act,https://indiankanoon.org/doc/139481594/,"Section 185 in The Motor Vehicles Act, 1988"
737,1323,Central Government Act,https://indiankanoon.org/doc/492977/,Article 10 in The Constitution Of India   1949
738,1319,Central Government Act,https://indiankanoon.org/doc/371095/,"Section 118 in The Indian Evidence Act, 1872"
739,1318,Central Government Act,https://indiankanoon.org/doc/1975922/,Article 41 in The Constitution Of India   1949
740,1317,Central Government Act,https://indiankanoon.org/doc/1034981/,"Section 35 in The Indian Evidence Act, 1872"
741,1313,Central Government Act,https://indiankanoon.org/doc/141478/,"Section 21 in The General Clauses Act, 1897"
742,1309,Central Government Act,https://indiankanoon.org/doc/1505766/,"Section 102 in The Indian Evidence Act, 1872"
743,1307,Central Government Act,https://indiankanoon.org/doc/1833006/,Section 497 in The Indian Penal Code
744,1306,Central Government Act,https://indiankanoon.org/doc/1172704/,"Section 216 in The Code Of Criminal Procedure,   1973"
745,1304,Central Government Act,https://indiankanoon.org/doc/1430621/,"Section 617 in The Companies Act,   1956"
746,1303,Central Government Act,https://indiankanoon.org/doc/1529130/,"Section 3 in The Arbitration Act,   1940"
747,1299,Central Government Act,https://indiankanoon.org/doc/1889775/,"Section 135 in the Customs Act, 1962"
748,1298,Central Government Act,https://indiankanoon.org/doc/206665/,"Section 208 in The Code Of Criminal Procedure,   1973"
749,1298,Central Government Act,https://indiankanoon.org/doc/1551554/,Article 47 in The Constitution Of India   1949
750,1294,Central Government Act,https://indiankanoon.org/doc/1090821/,"Section 392 in The Code Of Criminal Procedure,   1973"
751,1291,Central Government Act,https://indiankanoon.org/doc/633848/,"Section 234A in The Income- Tax Act,   1995"
752,1290,Central Government Act,https://indiankanoon.org/doc/1509788/,"Section 80HH in The Income- Tax Act,   1995"
753,1290,Central Government Act,https://indiankanoon.org/doc/176471/,"Section 29 in The Income- Tax Act,   1995"
754,1287,Central Government Act,https://indiankanoon.org/doc/354660/,Article 182 in The Constitution Of India   1949
755,1285,Central Government Act,https://indiankanoon.org/doc/218839/,"Section 2 in the Central Sales Tax Act, 1956"
756,1283,Central Government Act,https://indiankanoon.org/doc/1516208/,"Section 50 in The Delhi Rent Act,   1995"
757,1283,Central Government Act,https://indiankanoon.org/doc/1597024/,"Section 40A in The Income- Tax Act,   1995"
758,1281,Central Government Act,https://indiankanoon.org/doc/1791573/,"Section 417 in The Code Of Criminal Procedure,   1973"
759,1280,Central Government Act,https://indiankanoon.org/doc/1537531/,"Section 446 in The Companies Act,   1956"
760,1278,Central Government Act,https://indiankanoon.org/doc/1728569/,"Section 17 in The Children Act,   1960"
761,1277,Central Government Act,https://indiankanoon.org/doc/288001/,"Section 25B in The Industrial Disputes Act,   1947"
762,1274,Central Government Act,https://indiankanoon.org/doc/1586755/,Section 460 in The Indian Penal Code
763,1271,Central Government Act,https://indiankanoon.org/doc/1572967/,Section 239 in The Indian Penal Code
764,1270,Central Government Act,https://indiankanoon.org/doc/912273/,"Section 39 in The Wild Life (Protection) Act, 1972"
765,1264,Central Government Act,https://indiankanoon.org/doc/716811/,"Section 1 in The Income- Tax Act,   1995"
766,1262,Central Government Act,https://indiankanoon.org/doc/1536853/,"Section 6 in The Indian Evidence Act, 1872"
767,1262,Central Government Act,https://indiankanoon.org/doc/645212/,"Section 105 in The Transfer of Property Act, 1882"
768,1261,Central Government Act,https://indiankanoon.org/doc/1563363/,Section 35 in Arms Act
769,1259,Central Government Act,https://indiankanoon.org/doc/1779540/,"Section 16 in The Specific Relief Act, 1963"
770,1258,Central Government Act,https://indiankanoon.org/doc/121190/,Article 301 in The Constitution Of India   1949
771,1252,Central Government Act,https://indiankanoon.org/doc/678364/,"Section 17 in The Industrial Disputes Act,   1947"
772,1252,Central Government Act,https://indiankanoon.org/doc/1507394/,"Section 90 in The Indian Evidence Act, 1872"
773,1251,Central Government Act,https://indiankanoon.org/doc/260256/,Article 9 in The Constitution Of India   1949
774,1251,Central Government Act,https://indiankanoon.org/doc/1974480/,"Section 30 in The Indian Evidence Act, 1872"
775,1250,Central Government Act,https://indiankanoon.org/doc/1691689/,"Section 22 in The Sick Industrial Companies (Special Provisions) Act, 1985"
776,1249,Central Government Act,https://indiankanoon.org/doc/1267250/,"Section 12 in The Limitation Act, 1963"
777,1246,Central Government Act,https://indiankanoon.org/doc/390591/,"Section 55 in The Code Of Criminal Procedure,   1973"
778,1246,Central Government Act,https://indiankanoon.org/doc/1846831/,"Section 80G in The Income- Tax Act,   1995"
779,1242,Central Government Act,https://indiankanoon.org/doc/1134872/,"Section 111 in The Transfer of Property Act, 1882"
780,1241,Central Government Act,https://indiankanoon.org/doc/15859491/,"Section 11 in the Central Excise Act, 1944"
781,1241,Central Government Act,https://indiankanoon.org/doc/1325025/,Article 133 in The Constitution Of India   1949
782,1238,Central Government Act,https://indiankanoon.org/doc/1294540/,"Section 52 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
783,1236,Central Government Act,https://indiankanoon.org/doc/831107/,"Section 299 in The Code Of Criminal Procedure,   1973"
784,1233,Central Government Act,https://indiankanoon.org/doc/1519901/,"Section 114 in the Customs Act, 1962"
785,1233,Central Government Act,https://indiankanoon.org/doc/368047/,"Section 14 in the Customs Act, 1962"
786,1231,Central Government Act,https://indiankanoon.org/doc/797638/,"Section 69 in The Indian Partnership Act, 1932"
787,1230,Central Government Act,https://indiankanoon.org/doc/1786277/,"Section 395 in The Code Of Criminal Procedure,   1973"
788,1223,Central Government Act,https://indiankanoon.org/doc/90679/,"Section 25 in The Code Of Criminal Procedure,   1973"
789,1223,Central Government Act,https://indiankanoon.org/doc/157537/,"Section 21 in The Arbitration Act,   1940"
790,1223,Central Government Act,https://indiankanoon.org/doc/1670661/,"Section 20 in The Code Of Criminal Procedure,   1973"
791,1222,Central Government Act,https://indiankanoon.org/doc/651063/,"Section 10 in The Children Act,   1960"
792,1218,Central Government Act,https://indiankanoon.org/doc/808094/,"Section 13 in The Indian Evidence Act, 1872"
793,1216,Central Government Act,https://indiankanoon.org/doc/937129/,"Section 138 in The Indian Evidence Act, 1872"
794,1214,Central Government Act,https://indiankanoon.org/doc/420314/,"Section 110 in the Customs Act, 1962"
795,1214,Central Government Act,https://indiankanoon.org/doc/399/,"Section 332 in The Code Of Criminal Procedure,   1973"
796,1213,Central Government Act,https://indiankanoon.org/doc/1849163/,"Section 419 in The Code Of Criminal Procedure,   1973"
797,1213,Central Government Act,https://indiankanoon.org/doc/1374738/,"Section 43 in The Narcotic Drugs and Psychotropic Substances Act, 1985"
798,1211,Central Government Act,https://indiankanoon.org/doc/804828/,"Section 4 in The Mines and Minerals (Development and Regulation) Act, 1957"
799,1210,Central Government Act,https://indiankanoon.org/doc/1946503/,"Section 10 in The Indian Evidence Act, 1872"
800,1209,Central Government Act,https://indiankanoon.org/doc/615908/,"Section 315 in The Code Of Criminal Procedure,   1973"
801,1208,Central Government Act,https://indiankanoon.org/doc/938899/,"Section 17 in The Income- Tax Act,   1995"
